kew_id,family,genus,species,infraspecies,taxon_name,authors,rank,taxonomic_status,accepted_kew_id,accepted_name,accepted_authors,parent_kew_id,parent_name,parent_authors,reviewed,publication,original_name_id
224254-2,Acanthaceae,Ruellia,pringlei,,Ruellia pringlei,Fernald,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,Proc. Amer. Acad. Arts 43: 67 (1907),
54453-1,Acanthaceae,Ruellia,prostrata,,Ruellia prostrata,Poir.,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,"J.B.A.M.de Lamarck, Encycl. 6: 349 (1804)",
224255-2,Acanthaceae,Ruellia,proxima,,Ruellia proxima,Lindau,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,Bull. Herb. Boissier 3: 365 (1895),
20008014-1,Acanthaceae,Ruellia,pseudopatula,,Ruellia pseudopatula,Ensermu,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,Kew Bull. 57: 747 (2002),
224256-2,Acanthaceae,Ruellia,pterocaulon,,Ruellia pterocaulon,Leonard,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,"Fieldiana, Bot. 28: 564 (1953)",
224257-2,Acanthaceae,Ruellia,puberula,,Ruellia puberula,(Leonard) Tharp & F.A.Barkley,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,Amer. Midl. Naturalist 42: 17 (1949),224223-2
54463-1,Acanthaceae,Ruellia,pulcherrima,,Ruellia pulcherrima,T.Anderson ex Hemsl.,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,"Biol. Cent.-Amer., Bot. 2: 507 (1882)",52765-1
224258-2,Acanthaceae,Ruellia,pulverulenta,,Ruellia pulverulenta,Leonard,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,Bol. Soc. Venez. Ci. Nat. 21: 14 (1959),
54465-1,Acanthaceae,Ruellia,pumila,,Ruellia pumila,(Nees) Pav. ex B.D.Jacks.,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,Index Kew.,47070-1
224261-2,Acanthaceae,Ruellia,purshiana,,Ruellia purshiana,Fernald,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,Rhodora 47: 27 (1945),
224263-2,Acanthaceae,Ruellia,putumayensis,,Ruellia putumayensis,Leonard,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,Contr. U.S. Natl. Herb. 31: 106 (1951),
224264-2,Acanthaceae,Ruellia,pygmaea,,Ruellia pygmaea,Donn.Sm.,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,Bot. Gaz. 48: 298 (1909),
54479-1,Acanthaceae,Ruellia,quadrisepala,,Ruellia quadrisepala,Benoist,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,Notul. Syst. (Paris) 8: 143 (1939),
77141132-1,Acanthaceae,Ruellia,quartziticola,,Ruellia quartziticola,"Callm., E.A.Tripp & Phillipson",SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,Candollea 69: 82 (2014),48976-1
54491-1,Acanthaceae,Ruellia,rasa,,Ruellia rasa,Hiern,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,Vidensk. Meddel. Naturhist. Foren. Kjøbenhavn 1877: 73 (1877),
318430-2,Acanthaceae,Ruellia,rauhii,,Ruellia rauhii,Wassh.,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,Beitr. Biol. Pflanzen 63: 421 (1988),
224268-2,Acanthaceae,Ruellia,reitzii,,Ruellia reitzii,Wassh. & L.B.Sm.,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,Fl. Ilustr. Catar. 1(Acantac.): 60 (1969),
54502-1,Acanthaceae,Ruellia,repens,,Ruellia repens,L.,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,Mant. Pl.: 89 (1767),
77092224-1,Acanthaceae,Ruellia,richardsiae,,Ruellia richardsiae,Vollesen,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,"Fl. Trop. E. Africa, Acanth.(1): 212 (2008)",
60456570-2,Acanthaceae,Ruellia,riedeliana,,Ruellia riedeliana,(Nees) Profice,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,Rodriguésia 61: S88 (2010),45667-1
224272-2,Acanthaceae,Ruellia,rubiginosa,,Ruellia rubiginosa,(Nees) Lindau,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,"H.G.A.Engler & K.A.E.Prantl, Nat. Pflanzenfam. 4(3b): 311 (1895)",55092-1
54527-1,Acanthaceae,Ruellia,rubra,,Ruellia rubra,Aubl.,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,Hist. Pl. Guiane: 666 (1775),
224273-2,Acanthaceae,Ruellia,rufipila,,Ruellia rufipila,Rizzini,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,Dusenia 7: 301 (1956),
224274-2,Acanthaceae,Ruellia,ruiziana,,Ruellia ruiziana,(Nees) Lindau,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,"H.G.A.Engler & K.A.E.Prantl, Nat. Pflanzenfam. 4(3b): 311 (1895)",55499-1
224277-2,Acanthaceae,Ruellia,rusbyi,,Ruellia rusbyi,Leonard,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,Contr. U.S. Natl. Herb. 31: 86 (1951),
77105612-1,Acanthaceae,Ruellia,saccata,,Ruellia saccata,Schmidt-Leb. & E.A.Tripp,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,Novon 19: 516 (2009),
54538-1,Acanthaceae,Ruellia,saccifera,,Ruellia saccifera,Benoist,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,Notul. Syst. (Paris) 8: 139 (1939),
327118-2,Acanthaceae,Ruellia,saeri,,Ruellia saeri,Llamozas,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,Acta Bot. Venez. 24: 78 (2001),
327119-2,Acanthaceae,Ruellia,salmeronensis,,Ruellia salmeronensis,Llamozas,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,Acta Bot. Venez. 24: 80 (2001),
60456571-2,Acanthaceae,Ruellia,salviifolius,,Ruellia salviifolius,(Nees) Profice,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,Rodriguésia 61: S88 (2010),55376-1
54544-1,Acanthaceae,Ruellia,sanguinea,,Ruellia sanguinea,Griseb.,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,Abh. Königl. Ges. Wiss. Göttingen 24: 260 (1879),
937153-1,Acanthaceae,Ruellia,sarukhaniana,,Ruellia sarukhaniana,Ramamoorthy,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,Ann. Missouri Bot. Gard. 75: 1664 (1988 publ. 1989),
302169-2,Acanthaceae,Ruellia,saulensis,,Ruellia saulensis,Wassh.,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,Brittonia 47: 422 (1995),
54553-1,Acanthaceae,Ruellia,scabrifolia,,Ruellia scabrifolia,Valeton,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,Bull. Dép. Agric. Indes Néerl. 10: 59 (1907),
224279-2,Acanthaceae,Ruellia,sceptrum-marianum,,Ruellia sceptrum-marianum,(Vell.) Stearn,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,J. Arnold Arbor. 52: 646 (1971),186464-2
54560-1,Acanthaceae,Ruellia,schlechtendaliana,,Ruellia schlechtendaliana,(Nees) Hemsl.,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,"Biol. Cent.-Amer., Bot. 2: 507 (1882)",47914-1
20011143-1,Acanthaceae,Ruellia,schnellii,,Ruellia schnellii,Wassh.,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,Proc. Biol. Soc. Washington 115: 699 (2002),
60456572-2,Acanthaceae,Ruellia,serrana,,Ruellia serrana,Profice,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,Rodriguésia 61: S88 (2010),45676-1
224283-2,Acanthaceae,Ruellia,sessilifolia,,Ruellia sessilifolia,(Nees) Lindau,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,"H.G.A.Engler & K.A.E.Prantl, Nat. Pflanzenfam. 4(3b): 310 (1895)",47918-1
224284-2,Acanthaceae,Ruellia,shaferiana,,Ruellia shaferiana,Urb.,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,Symb. Antill. 9: 128 (1923),
54581-1,Acanthaceae,Ruellia,siamensis,,Ruellia siamensis,J.B.Imlay,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,Bull. Misc. Inform. Kew 1939: 114 (1939),
54584-1,Acanthaceae,Ruellia,silvaccola,,Ruellia silvaccola,(Nees) Lindau,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,"H.G.A.Engler & K.A.E.Prantl, Nat. Pflanzenfam. 4(3b): 311 (1895)",45692-1
54585-1,Acanthaceae,Ruellia,simplex,,Ruellia simplex,C.Wright,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,Anales Acad. Ci. Méd. Habana 6: 321 (1870),
54588-1,Acanthaceae,Ruellia,singularis,,Ruellia singularis,Benoist,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,Notul. Syst. (Paris) 12: 4 (1945),
77080765-1,Acanthaceae,Ruellia,siraensis,,Ruellia siraensis,Wassh.,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,"Ann. Naturhist. Mus. Wien, B 108: 178 (2007)",
77125659-1,Acanthaceae,Ruellia,sivarajanii,,Ruellia sivarajanii,"Sreedevi, Remadevi & Binojk.",SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,J. Econ. Taxon. Bot. 27(Suppl.): 1186 (2003),
54591-1,Acanthaceae,Ruellia,solitaria,,Ruellia solitaria,Vell.,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,Fl. Flumin.: 266 (1829),
224286-2,Acanthaceae,Ruellia,sororia,,Ruellia sororia,Standl.,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,Contr. U.S. Natl. Herb. 23: 1333 (1926),
54594-1,Acanthaceae,Ruellia,spatulifolia,,Ruellia spatulifolia,Benoist,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,Notul. Syst. (Paris) 8: 141 (1939),
224290-2,Acanthaceae,Ruellia,spectabilis,,Ruellia spectabilis,(Hook.) G.Nicholson,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,Ill. Dict. Gard. 3: 334 (1886),47921-1
224288-2,Acanthaceae,Ruellia,spissa,,Ruellia spissa,Leonard,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,Bull. Misc. Inform. Kew 1938: 61 (1938),
224289-2,Acanthaceae,Ruellia,splendidula,,Ruellia splendidula,(Nees) Lindau,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,"H.G.A.Engler & K.A.E.Prantl, Nat. Pflanzenfam. 4(3b): 311 (1895)",45693-1
224291-2,Acanthaceae,Ruellia,sprucei,,Ruellia sprucei,Lindau,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,Bull. Herb. Boissier 5: 653 (1897),
54611-1,Acanthaceae,Ruellia,stelligera,,Ruellia stelligera,Benoist,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,Notul. Syst. (Paris) 10: 249 (1942),
54612-1,Acanthaceae,Ruellia,stemonacanthoides,,Ruellia stemonacanthoides,(Oerst.) Hemsl.,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,"Biol. Cent.-Amer., Bot. 2: 507 (1882)",45694-1
54613-1,Acanthaceae,Ruellia,stenophylla,,Ruellia stenophylla,C.B.Clarke,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,"W.H.Harvey & auct. suc. (eds.), Fl. Cap. 5(1): 14 (1901)",
303656-2,Acanthaceae,Ruellia,steyermarkii,,Ruellia steyermarkii,Wassh.,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,Novon 2: 140 (1992),
54614-1,Acanthaceae,Ruellia,strepens,,Ruellia strepens,L.,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,Sp. Pl.: 634 (1753),
224300-2,Acanthaceae,Ruellia,subringens,,Ruellia subringens,(Nees) Lindau,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,"I.Urban, Symb. Antill. 2: 191 (1900)",47926-1
224301-2,Acanthaceae,Ruellia,subsessilis,,Ruellia subsessilis,(Nees) Lindau,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,"H.G.A.Engler & K.A.E.Prantl, Nat. Pflanzenfam. 4(3b): 311 (1895)",45695-1
54637-1,Acanthaceae,Ruellia,suffruticosa,,Ruellia suffruticosa,Roxb.,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,"Fl. Ind. ed. 1832, 3: 53 (1832)",
77139675-1,Acanthaceae,Ruellia,tachiadena,,Ruellia tachiadena,(Heine & A.Raynal) E.A.Tripp,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,Int. J. Pl. Sci. 174: 122 (2013),46422-1
224303-2,Acanthaceae,Ruellia,tarapotana,,Ruellia tarapotana,Lindau,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,"Bull. Herb. Boissier, sér. 2, 4: 318 (1904)",
1014800-1,Acanthaceae,Ruellia,terminalis,,Ruellia terminalis,(Nees) Wassh.,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,Monogr. Syst. Bot. Missouri Bot. Gard. 75: 953 (1999),319627-2
224304-2,Acanthaceae,Ruellia,tessmannii,,Ruellia tessmannii,Mildbr.,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,Notizbl. Bot. Gart. Berlin-Dahlem 9: 267 (1925),
54647-1,Acanthaceae,Ruellia,tetragona,,Ruellia tetragona,Link,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,Enum. Hort. Berol. Alt. 2: 133 (1822),
224306-2,Acanthaceae,Ruellia,tetrastichantha,,Ruellia tetrastichantha,Lindau,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,"T.A.Durand & H.F.Pittier, Primit. Fl. Costaric. 2: 300 (1900)",
224308-2,Acanthaceae,Ruellia,thyrsostachya,,Ruellia thyrsostachya,Lindau,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,"Bull. Herb. Boissier, sér. 2, 4: 320 (1904)",
54657-1,Acanthaceae,Ruellia,togoensis,,Ruellia togoensis,(Lindau) Heine,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,Kew Bull. 16: 181 (1962),47957-1
224309-2,Acanthaceae,Ruellia,tolimensis,,Ruellia tolimensis,Leonard,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,Contr. U.S. Natl. Herb. 31: 70 (1951),
224311-2,Acanthaceae,Ruellia,trachyphylla,,Ruellia trachyphylla,Lindau,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,Beibl. Bot. Jahrb. Syst. 60: 46 (1898),
54662-1,Acanthaceae,Ruellia,transitoria,,Ruellia transitoria,Benoist,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,Notul. Syst. (Paris) 12: 3 (1945),
54663-1,Acanthaceae,Ruellia,treubiana,,Ruellia treubiana,Lindau,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,"H.G.A.Engler & K.A.E.Prantl, Nat. Pflanzenfam. 4(3b): 310 (1895)",47940-1
54671-1,Acanthaceae,Ruellia,tuberosa,,Ruellia tuberosa,L.,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,Sp. Pl.: 635 (1753),
54673-1,Acanthaceae,Ruellia,tubiflora,,Ruellia tubiflora,Kunth,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,"F.W.H.von Humboldt, A.J.A.Bonpland & C.S.Kunth, Nov. Gen. Sp. 2: 241 (1818)",
54674-1,Acanthaceae,Ruellia,tubulata,,Ruellia tubulata,(Nees) Pav. ex B.D.Jacks.,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,Index Kew. 2: 992 (1895),55500-1
54676-1,Acanthaceae,Ruellia,turbinis,,Ruellia turbinis,Benoist,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,Notul. Syst. (Paris) 10: 249 (1942),
284447-2,Acanthaceae,Ruellia,tuxtlensis,,Ruellia tuxtlensis,Ramamoorthy & Y.H.Uribe,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,Pl. Syst. Evol. 159: 162 (1988),
224320-2,Acanthaceae,Ruellia,uribei,,Ruellia uribei,Leonard,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,Contr. U.S. Natl. Herb. 31: 108 (1951),
54706-1,Acanthaceae,Ruellia,ventricosa,,Ruellia ventricosa,Poir.,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,"J.B.A.M.de Lamarck, Encycl. 6: 339 (1804)",
54708-1,Acanthaceae,Ruellia,venusta,,Ruellia venusta,Hance,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,J. Bot. 6: 92 (1868),
992407-1,Acanthaceae,Ruellia,verbasciformis,,Ruellia verbasciformis,(Nees) C.Ezcurra & Zappi,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,Kew Bull. 51: 819 (1996),307114-2
54714-1,Acanthaceae,Ruellia,villanovensis,,Ruellia villanovensis,Colla,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,Herb. Pedem. 4: 507 (1835),
54716-1,Acanthaceae,Ruellia,villosa,,Ruellia villosa,(Nees) Lindau,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,"H.G.A.Engler & K.A.E.Prantl, Nat. Pflanzenfam. 4(3b): 311 (1895)",55093-1
54720-1,Acanthaceae,Ruellia,vincta,,Ruellia vincta,Benoist,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,Bull. Mus. Natl. Hist. Nat. 33: 106 (1927),
54723-1,Acanthaceae,Ruellia,violacea,,Ruellia violacea,Aubl.,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,Hist. Pl. Guiane: 668 (1775),
224324-2,Acanthaceae,Ruellia,viridiflora,,Ruellia viridiflora,Leonard,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,Contr. U.S. Natl. Herb. 31: 98 (1951),
54726-1,Acanthaceae,Ruellia,viscidula,,Ruellia viscidula,Mart. ex Schrank,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,Pl. Rar. Hort. Monac.: t. 93 (1821),
77139683-1,Acanthaceae,Ruellia,wasshauseniana,,Ruellia wasshauseniana,E.A.Tripp,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,Int. J. Pl. Sci. 174: 122 (2013),77073658-1
54736-1,Acanthaceae,Ruellia,woodii,,Ruellia woodii,C.B.Clarke,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,"W.H.Harvey & auct. suc. (eds.), Fl. Cap. 5(1): 13 (1901)",
316630-2,Acanthaceae,Ruellia,woolstonii,,Ruellia woolstonii,C.Ezcurra,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,Brittonia 50: 339 (1998),
301961-2,Acanthaceae,Ruellia,wurdackii,,Ruellia wurdackii,Wassh.,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,Novon 2: 140 (1992),
224330-2,Acanthaceae,Ruellia,yurimaguensis,,Ruellia yurimaguensis,Lindau,SPECIES,Accepted,,,,326011-2,Ruellia,Plum. ex L.,In review,"Bull. Herb. Boissier, sér. 2, 4: 317 (1904)",
54744-1,Acanthaceae,Ruelliopsis,setosa,,Ruelliopsis setosa,(Nees) C.B.Clarke,SPECIES,Accepted,,,,883-1,Ruelliopsis,C.B.Clarke,In review,"D.Oliver & auct. suc. (eds.), Fl. Trop. Afr. 5: 59 (1899)",46773-1
946994-1,Acanthaceae,Rungia,adnata,,Rungia adnata,(J.B.Imlay) B.Hansen,SPECIES,Accepted,,,,884-1,Rungia,Nees,In review,Nordic J. Bot. 9: 211 (1989),50239-1
54746-1,Acanthaceae,Rungia,apiculata,,Rungia apiculata,Bedd.,SPECIES,Accepted,,,,884-1,Rungia,Nees,In review,Icon. Pl. Ind. Or.: 60 (1874),
54748-1,Acanthaceae,Rungia,axilliflora,,Rungia axilliflora,H.S.Lo,SPECIES,Accepted,,,,884-1,Rungia,Nees,In review,Acta Phytotax. Sin. 16(4): 92 (1978),
54750-1,Acanthaceae,Rungia,beddomei,,Rungia beddomei,C.B.Clarke,SPECIES,Accepted,,,,884-1,Rungia,Nees,In review,"J.D.Hooker, Fl. Brit. India 4: 549 (1885)",
995103-1,Acanthaceae,Rungia,bisaccata,,Rungia bisaccata,D.Fang & H.S.Lo,SPECIES,Accepted,,,,884-1,Rungia,Nees,In review,Guihaia 17: 48 (1997),
54751-1,Acanthaceae,Rungia,blumeana,,Rungia blumeana,Valeton,SPECIES,Accepted,,,,884-1,Rungia,Nees,In review,Icon. Bogor. 3: t. 255 (1908),
54752-1,Acanthaceae,Rungia,brandisii,,Rungia brandisii,C.B.Clarke,SPECIES,Accepted,,,,884-1,Rungia,Nees,In review,"J.D.Hooker, Fl. Brit. India 4: 549 (1885)",
946995-1,Acanthaceae,Rungia,burmanica,,Rungia burmanica,(C.B.Clarke) B.Hansen,SPECIES,Accepted,,,,884-1,Rungia,Nees,In review,Nordic J. Bot. 9: 211 (1989),50415-1
54755-1,Acanthaceae,Rungia,caespitosa,,Rungia caespitosa,Lindau,SPECIES,Accepted,,,,884-1,Rungia,Nees,In review,Bot. Jahrb. Syst. 43: 355 (1909),
1018831-1,Acanthaceae,Rungia,camerunensis,,Rungia camerunensis,Champl.,SPECIES,Accepted,,,,884-1,Rungia,Nees,In review,Syst. Geogr. Pl. 70: 140 (2000),
54756-1,Acanthaceae,Rungia,chamaedryoides,,Rungia chamaedryoides,Bremek.,SPECIES,Accepted,,,,884-1,Rungia,Nees,In review,"Verh. Kon. Ned. Akad. Wetensch., Afd. Natuurk., Sect. 2, 45(2): 75 (1948)",
54757-1,Acanthaceae,Rungia,chinensis,,Rungia chinensis,Benth.,SPECIES,Accepted,,,,884-1,Rungia,Nees,In review,Fl. Hongk.: 266 (1861),
946996-1,Acanthaceae,Rungia,clauda,,Rungia clauda,(Benoist) B.Hansen,SPECIES,Accepted,,,,884-1,Rungia,Nees,In review,Nordic J. Bot. 9: 211 (1989),50515-1
54760-1,Acanthaceae,Rungia,congoensis,,Rungia congoensis,C.B.Clarke,SPECIES,Accepted,,,,884-1,Rungia,Nees,In review,"D.Oliver & auct. suc. (eds.), Fl. Trop. Afr. 5: 254 (1900)",
54761-1,Acanthaceae,Rungia,crenata,,Rungia crenata,T.Anderson,SPECIES,Accepted,,,,884-1,Rungia,Nees,In review,"J. Linn. Soc., Bot. 9: 518 (1867)",
77157492-1,Acanthaceae,Rungia,daklakensis,,Rungia daklakensis,"D.V.Hai, Y.F.Deng & Joongku Lee",SPECIES,Accepted,,,,884-1,Rungia,Nees,In review,Ann. Bot. Fenn. 53: 219 (2016),
54762-1,Acanthaceae,Rungia,densiflora,,Rungia densiflora,H.S.Lo,SPECIES,Accepted,,,,884-1,Rungia,Nees,In review,Acta Phytotax. Sin. 16(4): 94 (1978),
54763-1,Acanthaceae,Rungia,dimorpha,,Rungia dimorpha,S.Moore,SPECIES,Accepted,,,,884-1,Rungia,Nees,In review,"A.B.Rendle & al., Cat. Pl. Oban: 89 (1913)",
54764-1,Acanthaceae,Rungia,diversibracteata,,Rungia diversibracteata,J.B.Imlay,SPECIES,Accepted,,,,884-1,Rungia,Nees,In review,Kezo Bull. 1939: 148 (1939),
54765-1,Acanthaceae,Rungia,diversiformis,,Rungia diversiformis,Nees,SPECIES,Accepted,,,,884-1,Rungia,Nees,In review,"A.P.de Candolle, Prodr. 11: 472 (1847)",
946997-1,Acanthaceae,Rungia,eberhardtii,,Rungia eberhardtii,(Benoist) B.Hansen,SPECIES,Accepted,,,,884-1,Rungia,Nees,In review,Nordic J. Bot. 9: 211 (1989),50657-1
54766-1,Acanthaceae,Rungia,elegans,,Rungia elegans,Dalzell & A.Gibson,SPECIES,Accepted,,,,884-1,Rungia,Nees,In review,Bombay Fl.: 196 (1861),
54767-1,Acanthaceae,Rungia,eriostachya,,Rungia eriostachya,Hua,SPECIES,Accepted,,,,884-1,Rungia,Nees,In review,Bull. Mus. Hist. Nat. (Paris) 11: 62 (1905),
54768-1,Acanthaceae,Rungia,evrardii,,Rungia evrardii,Benoist,SPECIES,Accepted,,,,884-1,Rungia,Nees,In review,Notul. Syst. (Paris) 5: 129 (1936),
77185931-1,Acanthaceae,Rungia,flaviflora,,Rungia flaviflora,Z.L.Lin & Y.F.Deng,SPECIES,Accepted,,,,884-1,Rungia,Nees,In review,Syst. Bot. 43: 290 (2018),
54771-1,Acanthaceae,Rungia,grandis,,Rungia grandis,T.Anderson,SPECIES,Accepted,,,,884-1,Rungia,Nees,In review,"J. Proc. Linn. Soc., Bot. 7: 46 (1863)",
995100-1,Acanthaceae,Rungia,guangxiensis,,Rungia guangxiensis,H.S.Lo & D.Fang,SPECIES,Accepted,,,,884-1,Rungia,Nees,In review,Guihaia 17: 46 (1997),
54772-1,Acanthaceae,Rungia,guineensis,,Rungia guineensis,Heine,SPECIES,Accepted,,,,884-1,Rungia,Nees,In review,"Adansonia, n.s., 6: 549 (1966)",
54773-1,Acanthaceae,Rungia,heterophylla,,Rungia heterophylla,Bremek.,SPECIES,Accepted,,,,884-1,Rungia,Nees,In review,"Nova Guinea, n.s., 8: 151 (1957)",
54774-1,Acanthaceae,Rungia,himalayensis,,Rungia himalayensis,C.B.Clarke,SPECIES,Accepted,,,,884-1,Rungia,Nees,In review,"J.D.Hooker, Fl. Brit. India 4: 548 (1885)",
54775-1,Acanthaceae,Rungia,hirpex,,Rungia hirpex,Benoist,SPECIES,Accepted,,,,884-1,Rungia,Nees,In review,"Bull. Mus. Natl. Hist. Nat., sér. 2, 2: 149 (1930)",
54776-1,Acanthaceae,Rungia,incompta,,Rungia incompta,Bremek.,SPECIES,Accepted,,,,884-1,Rungia,Nees,In review,Svensk Bot. Tidskr. 42: 402 (1948),
54778-1,Acanthaceae,Rungia,khasiana,,Rungia khasiana,T.Anderson,SPECIES,Accepted,,,,884-1,Rungia,Nees,In review,"J. Linn. Soc., Bot. 9: 518 (1867)",
77193173-1,Acanthaceae,Rungia,khoii,,Rungia khoii,"D.V.Hai, Y.F.Deng & Joongku Lee",SPECIES,Accepted,,,,884-1,Rungia,Nees,In review,Ann. Bot. Fenn. 55: 333 (2018),
54779-1,Acanthaceae,Rungia,klossii,,Rungia klossii,S.Moore,SPECIES,Accepted,,,,884-1,Rungia,Nees,In review,"Trans. Linn. Soc. London, Bot. 9: 135 (1916)",
